	Preview_ID	Preview_Type	File Name	Preview_TreatmentSite	Preview_LastModified	Preview_ApprovalHistory	Preview_AssignedUsers	Preview_Description	Preview_Diagnosis	Preview_ApprovalStatus	ObjectivesOneStructure_ID	VolumeType	Distance	Color	VolumeCode	VolumeCodeTable	Group	Type	Operator	Dose	Volume	Priority	Group2	Type2	Operator2	Dose2	Volume2	Priority2	Group3	Type3	Operator3	Dose3	Volume3	Priority3	Group4	Type4	Operator4	Dose4	Volume4	Priority4	Group5	Type5	Operator5	Dose5	Volume5	Priority5	ObjectivesOneStructure_SurfaceOnly	SamplePoints_nil	StructureCode_Code	Distance_nil	StructureCode_CodeScheme	ObjectivesOneStructure_NAME	StructureCode_CodeSchemeVersion	ParameterA_nil
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	Globe L	Organ	1.52674	3937500			0	0	0	20	0	50																									false	true	12515		FMA		3.2	true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	Globe R	Organ	1.52674	36095			0	0	0	20	0	50																									false	true	12514		FMA		3.2	true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	GTV	GTV	1.52674	255																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	Lens L	Organ	0.23	65535			0	0	0	2.5	0	50																									false	true						true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	Lens R	Organ	0.29	11186720			0	0	0	2.5	0	50																									false	true						true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	opt Brain	Avoidance	3	64636			0	0	0	10	60	50	0	0	0	25	25	50	0	0	0	40	5	50													false	true						true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	opt BrainStem	Avoidance	2.01722	9639167																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	opt PTV	PTV	3	15570276			0	0	0	40	0	100	0	0	1	40	100	120																			false	true						true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	OpticChiasm	Organ	0.5	6333684			0	0	0	30	0	60																									false	true						true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	OpticNerve L	Organ	0.32	5275647			0	0	0	30	0	60																									false	true						true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	OpticNerve R	Organ	0.5	55295			0	0	0	30	0	60																									false	true						true
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	Orbit L	None	1	3937500																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	Orbit R	Organ	1.05	36095																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PRV5 BrainStem	Avoidance	1.52674	14524637																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PRV5 OpticNerve	Avoidance	1.52674	14524637																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PRV5 SpinalCanal	Avoidance	1.52674	12695295																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PTV	PTV	1.52674	15570276																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PTV 1	PTV	1.52674	15570276																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PTV 2	PTV	1.52674	15570276																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PTV 3	PTV	1.52674	15570276																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	PTV 4	PTV	1.52674	15570276																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	Skin	Organ	1.52674	15794160																																	false	true						
	VMAT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13141.xml		 July 06 2017 12:25:37:308	told Created [ July 06 2017 12:24:11:700 ];told Approved [ July 06 2017 12:25:37:283 ]	told			Approved	SpinalCanal	Organ	2.28442	255			0	0	0	20	0	60																									false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Avoid INNER	Control	1.52674	9639167																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Avoid MID	Control	1.52674	13828244																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Avoid OUTER	Control	1.52674	9639167																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Body	BODY	4.5	65280																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Brain	Organ	3	64636																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	BrainStem	Organ	2	8388736			0	0	0	30	0	60																									false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Cochlea L	Organ	1.52674	10526303																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Cochlea R	Organ	1.52674	2330219																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	CTV	CTV	3	16776960			0	0	0	40	0	100	0	0	1	40	100	120																			false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Globe L	Organ	1.52674	3937500			0	0	0	20	0	50																									false	true	12515		FMA		3.2	true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Globe R	Organ	1.52674	36095			0	0	0	20	0	50																									false	true	12514		FMA		3.2	true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	GTV	GTV	1.52674	255																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Lens L	Organ	0.23	65535			0	0	0	2.5	0	50																									false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Lens R	Organ	0.29	11186720			0	0	0	2.5	0	50																									false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	opt Brain	Avoidance	3	64636			0	0	0	10	60	50	0	0	0	25	25	50	0	0	0	40	5	50													false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	opt BrainStem	Avoidance	2.01722	9639167																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	opt PTV	PTV	3	15570276			0	0	0	40	0	100	0	0	1	40	100	120																			false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	OpticChiasm	Organ	0.5	6333684			0	0	0	30	0	60																									false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	OpticNerve L	Organ	0.32	5275647			0	0	0	30	0	60																									false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	OpticNerve R	Organ	0.5	55295			0	0	0	30	0	60																									false	true						true
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Orbit L	None	1	3937500																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	Orbit R	Organ	1.05	36095																																	false	true						
	IMRT CNS 40/15	Objective	C:\Users\gsalomon\OneDrive - Queen's University\Work\Structure Dictionary\Template Archive\Objective Templates\ObjectiveTemplate_13170.xml		 July 06 2017 12:25:07:135	told Created [ July 06 2017 12:24:27:804 ];told Approved [ July 06 2017 12:25:07:104 ]	told			Approved	PRV5 BrainStem	Avoidance	1.52674	14524637																																	false	true						
